Unique Code,Username,Product,Amount,Date,Time
USRP337011,Kumaran,918Kaya,20,29/1/2025,1:29:59 PM
USRU278058,Danish18,-,30,29/1/2025,1:19:58 PM
USRB069508,Dehliez,-,30,29/1/2025,1:04:00 PM
USRY278875,Nizam43,-,35,29/1/2025,1:03:22 PM
USRP337011,Kumaran,918Kaya,20,29/1/2025,12:51:28 PM
USRS242556,Kamal5626,Mega888,50,29/1/2025,12:37:56 PM
USRV202881,Sathish54,-,40,29/1/2025,12:26:05 PM
USRP069533,Zairiah,Mega888,30,29/1/2025,12:24:34 PM
USRC069781,Narendran,-,80,29/1/2025,12:15:56 PM
USRP069533,Zairiah,Mega888,20,29/1/2025,12:13:37 PM
USRV202881,Sathish54,-,30,29/1/2025,12:11:26 PM
USRM135473,Alvin89,-,850,29/1/2025,12:02:28 PM
USRP069533,Zairiah,Mega888,30,29/1/2025,11:56:40 AM
USRV202881,Sathish54,-,30,29/1/2025,11:55:26 AM
USRP337011,Kumaran,918Kaya,20,29/1/2025,11:51:55 AM
USRY085920,Johnathan,-,100,29/1/2025,11:33:48 AM
USRP241920,THOLHATH,-,27,29/1/2025,11:29:02 AM
USRY085920,Johnathan,-,100,29/1/2025,11:26:48 AM
USRY085920,Johnathan,-,100,29/1/2025,11:24:24 AM
USRI278450,ADVINCULA,-,30,29/1/2025,11:15:29 AM
USRT110070,SAPIE,100PlusNonApi,50,29/1/2025,11:10:38 AM
USRI278450,ADVINCULA,-,30,29/1/2025,11:02:43 AM
USRP241920,THOLHATH,-,30.95,29/1/2025,10:53:57 AM
USRI360158,M24sg1444,-,100,29/1/2025,10:52:45 AM
USRY085920,Johnathan,-,300,29/1/2025,10:29:49 AM
USRP337011,Kumaran,918Kaya,30,29/1/2025,10:27:21 AM
USRT274326,Haryati,-,30,29/1/2025,10:23:42 AM
USRI360158,M24sg1444,-,50,29/1/2025,10:21:21 AM
USRT110070,SAPIE,100PlusNonApi,30,29/1/2025,9:58:12 AM
USRM284669,Saravanan00,-,100,29/1/2025,9:55:33 AM
USRU386185,Raja494,-,20,29/1/2025,9:54:13 AM
USRN372697,Karim63,-,25,29/1/2025,9:51:32 AM
USRM284669,Saravanan00,-,50,29/1/2025,9:49:08 AM
USRI278450,ADVINCULA,-,30,29/1/2025,9:48:21 AM
USRY085920,Johnathan,-,200,29/1/2025,9:43:19 AM
USRM284669,Saravanan00,Pussy888,50,29/1/2025,9:33:55 AM
USRP241920,THOLHATH,-,30,29/1/2025,9:00:59 AM
USRP337011,Kumaran,918Kaya,20,29/1/2025,8:44:31 AM
USRU202339,Ernie57,-,31.8,29/1/2025,8:36:20 AM
USRV202881,Sathish54,-,30,29/1/2025,8:33:14 AM
USRW217223,Hera85,-,30,29/1/2025,8:26:06 AM
USRT274326,Haryati,-,30,29/1/2025,8:14:59 AM
USRV202881,Sathish54,-,35,29/1/2025,8:10:59 AM
USRH002110,Tharshini,-,50,29/1/2025,8:00:27 AM
USRE000190,Mazlan86,Mega888,30,29/1/2025,7:54:33 AM
USRH002110,Tharshini,-,50,29/1/2025,7:52:30 AM
USRT274326,Haryati,-,30,29/1/2025,7:49:11 AM
USRF359473,Charles39,-,30,29/1/2025,7:35:01 AM
USRP241920,THOLHATH,-,50,29/1/2025,7:31:15 AM
USRV202881,Sathish54,-,40,29/1/2025,7:31:10 AM
USRI360158,M24sg1444,-,70,29/1/2025,7:23:25 AM
USRX164880,SitiHadijah,-,50,29/1/2025,7:19:38 AM
USRP241920,THOLHATH,-,30,29/1/2025,7:12:31 AM
USRT372807,Lanky,-,60,29/1/2025,6:38:52 AM
USRX164880,SitiHadijah,-,50,29/1/2025,5:56:49 AM
USRK298086,CT4494,-,25,29/1/2025,5:38:43 AM
USRH300767,YAZZ,-,20,29/1/2025,5:26:55 AM
USRN194927,Charleen,-,200,29/1/2025,5:16:59 AM
USRN194927,Charleen,-,180,29/1/2025,5:02:35 AM
USRK298086,CT4494,-,35,29/1/2025,5:01:10 AM
USRN286092,Nguyen775,-,50,29/1/2025,4:43:20 AM
USRX000667,Mardhiah,-,100,29/1/2025,4:06:05 AM
USRU194177,YongChao,-,200,29/1/2025,4:01:31 AM
USRX000667,Mardhiah,-,100,29/1/2025,4:00:14 AM
USRQ132895,Sobahan,Mega888,40,29/1/2025,3:56:06 AM
USRX000667,Mardhiah,-,100,29/1/2025,3:50:24 AM
USRX000667,Mardhiah,-,50,29/1/2025,3:41:45 AM
USRU194177,YongChao,-,200,29/1/2025,3:31:52 AM
USRL303282,Alfian60,-,30,29/1/2025,3:29:50 AM
USRI360158,M24sg1444,-,50,29/1/2025,3:25:08 AM
USRN194927,Charleen,-,200,29/1/2025,3:19:03 AM
USRM260996,Phung,-,100,29/1/2025,3:16:25 AM
USRN194927,Charleen,-,140,29/1/2025,3:12:16 AM
USRM260996,Phung,-,100,29/1/2025,2:59:34 AM
USRI360158,M24sg1444,-,50,29/1/2025,2:56:51 AM
USRH002110,Tharshini,-,56,29/1/2025,2:51:32 AM
USRU278058,Danish18,-,30,29/1/2025,2:50:03 AM
USRI360158,M24sg1444,-,70,29/1/2025,2:49:31 AM
USRA231131,mifzal29,-,40,29/1/2025,2:49:26 AM
USRM260996,Phung,-,100,29/1/2025,2:47:12 AM
USRV309543,agunners,-,42,29/1/2025,2:26:17 AM
USRL385452,Jacinda,-,30,29/1/2025,2:23:13 AM
USRU386185,Raja494,-,50,29/1/2025,2:20:22 AM
USRU386185,Raja494,-,50,29/1/2025,2:00:14 AM
USRA231131,mifzal29,-,30,29/1/2025,1:45:17 AM
USRU386185,Raja494,-,50,29/1/2025,1:25:45 AM
USRD085091,John85,-,50.9,29/1/2025,1:16:45 AM
USRA231131,mifzal29,-,40,29/1/2025,1:14:04 AM
USRL385452,Jacinda,-,30,29/1/2025,1:10:02 AM
USRN194927,Charleen,-,140,29/1/2025,1:09:57 AM
USRU386185,Raja494,-,50,29/1/2025,1:09:42 AM
USRM260996,Phung,-,100,29/1/2025,1:09:32 AM
USRT274326,Haryati,-,30,29/1/2025,1:02:42 AM
USRG227301,Hanhan41,-,30,29/1/2025,1:01:57 AM
USRT110070,SAPIE,100PlusNonApi,30,29/1/2025,1:01:21 AM
USRG121258,Kishen,Pussy888,250,29/1/2025,12:59:59 AM
USRU386185,Raja494,-,50,29/1/2025,12:48:45 AM
USRM260996,Phung,-,100,29/1/2025,12:47:25 AM
USRQ132895,Sobahan,Mega888,50,29/1/2025,12:27:48 AM
USRA272783,Pandi95,-,30,29/1/2025,12:26:49 AM
USRT085943,HoKuoQiang,-,100,29/1/2025,12:26:45 AM
USRN194927,Charleen,-,120,29/1/2025,12:21:53 AM
USRU386185,Raja494,-,50,29/1/2025,12:17:37 AM
USRT274326,Haryati,-,30,29/1/2025,12:03:46 AM
USRC069781,Narendran,-,100,29/1/2025,12:03:17 AM
USRU386185,Raja494,-,50,28/1/2025,11:58:46 PM
USRQ224864,Syaf27,-,20,28/1/2025,11:49:37 PM
USRP337011,Kumaran,918Kaya,30,28/1/2025,11:45:08 PM
USRX164880,SitiHadijah,-,50,28/1/2025,11:41:29 PM
USRU278058,Danish18,-,30,28/1/2025,11:33:43 PM
USRQ132895,Sobahan,Mega888,30,28/1/2025,11:28:14 PM
USRD085091,John85,-,67,28/1/2025,11:27:54 PM
USRX164880,SitiHadijah,-,50,28/1/2025,11:25:49 PM
USRD279280,vishnu58,-,30,28/1/2025,11:20:21 PM
USRD085091,John85,-,67,28/1/2025,11:19:31 PM
USRE001201,Fazy123,Pussy888,30,28/1/2025,11:15:56 PM
USRV309543,agunners,-,60,28/1/2025,11:13:09 PM
USRX164880,SitiHadijah,-,50,28/1/2025,11:05:44 PM
USRD279280,vishnu58,-,50,28/1/2025,11:00:50 PM
USRD085091,John85,-,66,28/1/2025,11:00:14 PM
USRD085091,John85,-,67,28/1/2025,10:48:46 PM
USRL385452,Jacinda,-,91.26,28/1/2025,10:48:28 PM
USRV386075,Yvonne,-,20,28/1/2025,10:42:19 PM
USRL385452,Jacinda,-,30,28/1/2025,10:37:57 PM
USRD085091,John85,-,67,28/1/2025,10:30:57 PM
USRR344068,Jabez67,-,30,28/1/2025,10:30:28 PM
USRV386075,Yvonne,-,50,28/1/2025,10:29:11 PM
USRV386075,Yvonne,-,30,28/1/2025,10:22:28 PM
USRL385452,Jacinda,-,50,28/1/2025,10:19:02 PM
USRA231131,mifzal29,-,32,28/1/2025,10:15:22 PM
USRL385452,Jacinda,-,30,28/1/2025,9:50:56 PM
USRC069781,Narendran,-,100,28/1/2025,9:50:36 PM
USRI360158,M24sg1444,-,50,28/1/2025,9:47:28 PM
USRL385452,Jacinda,-,30,28/1/2025,9:43:35 PM
USRA272783,Pandi95,-,30,28/1/2025,9:42:31 PM
USRH370677,Gobiraj06,-,50,28/1/2025,9:41:10 PM
USRL385452,Jacinda,-,30,28/1/2025,9:33:35 PM
USRP214683,Rahmat14,-,30,28/1/2025,9:29:38 PM
USRL385452,Jacinda,-,30,28/1/2025,9:23:11 PM
USRM284669,Saravanan00,-,100,28/1/2025,9:10:11 PM
USRM284669,Saravanan00,-,50,28/1/2025,9:03:29 PM
USRM284669,Saravanan00,-,50,28/1/2025,8:59:28 PM
USRX164880,SitiHadijah,-,50,28/1/2025,8:32:59 PM
USRL327542,Jervois82,-,500,28/1/2025,8:23:12 PM
USRX164880,SitiHadijah,-,50,28/1/2025,8:22:50 PM
USRL327542,Jervois82,-,300,28/1/2025,8:13:34 PM
USRP337011,Kumaran,918Kaya,20,28/1/2025,8:10:55 PM
USRL327542,Jervois82,-,200,28/1/2025,8:07:49 PM
USRI278450,ADVINCULA,-,30,28/1/2025,8:04:12 PM
USRH370677,Gobiraj06,-,60,28/1/2025,8:03:49 PM
USRT274326,Haryati,-,30,28/1/2025,7:57:47 PM
USRL327542,Jervois82,-,600,28/1/2025,7:55:18 PM
USRB069508,Dehliez,-,30,28/1/2025,7:52:17 PM
USRM284669,Saravanan00,-,100,28/1/2025,7:48:00 PM
USRL327542,Jervois82,-,500,28/1/2025,7:43:45 PM
USRP337011,Kumaran,918Kaya,30,28/1/2025,7:42:58 PM
USRM284669,Saravanan00,-,50,28/1/2025,7:37:58 PM
USRL327542,Jervois82,-,500,28/1/2025,7:37:20 PM
USRM284669,Saravanan00,-,100,28/1/2025,7:26:52 PM
USRH370677,Gobiraj06,-,60,28/1/2025,7:24:49 PM
USRM284669,Saravanan00,-,50,28/1/2025,7:21:08 PM
USRL327542,Jervois82,-,500,28/1/2025,7:17:13 PM
USRV305223,Hafiz26,-,50,28/1/2025,7:14:17 PM
USRU194177,YongChao,-,200,28/1/2025,7:05:33 PM
USRU278058,Danish18,-,26,28/1/2025,6:52:58 PM
USRU194177,YongChao,-,200,28/1/2025,6:52:10 PM
USRH370677,Gobiraj06,-,50,28/1/2025,6:48:53 PM
USRH135412,Adnan,Pussy888,40,28/1/2025,6:45:20 PM
USRL327542,Jervois82,-,500,28/1/2025,6:41:17 PM
USRI084566,Midah37,Pussy888,50,28/1/2025,6:12:20 PM
USRY278875,Nizam43,-,30,28/1/2025,6:07:20 PM
USRF264325,Dzakkir,Pussy888,301,28/1/2025,6:03:07 PM
USRL327542,Jervois82,-,500,28/1/2025,5:59:20 PM
USRL327542,Jervois82,-,300,28/1/2025,5:49:48 PM
USRE387678,Hasbullah,-,30,28/1/2025,5:43:51 PM
USRL327542,Jervois82,-,200,28/1/2025,5:42:46 PM
USRL385452,Jacinda,-,50,28/1/2025,5:38:55 PM
USRL327542,Jervois82,-,500,28/1/2025,5:33:45 PM
USRT085943,HoKuoQiang,-,100,28/1/2025,5:31:37 PM
USRH370677,Gobiraj06,-,50,28/1/2025,5:31:12 PM
USRE387678,Hasbullah,-,30,28/1/2025,5:31:04 PM
USRU383748,Wenwen88,-,100,28/1/2025,5:30:03 PM
USRT274326,Haryati,-,30,28/1/2025,5:29:40 PM
USRS069779,Yesti,-,30,28/1/2025,5:28:06 PM
USRW000050,Fazillah,-,50,28/1/2025,5:20:11 PM
USRL385452,Jacinda,-,500,28/1/2025,5:18:24 PM
USRK298086,CT4494,-,30,28/1/2025,5:14:16 PM
USRS069779,Yesti,-,36,28/1/2025,5:13:40 PM
USRK108335,Kad07,-,30,28/1/2025,5:08:22 PM
USRL385452,Jacinda,-,30,28/1/2025,5:05:57 PM
USRG000614,Rafeah,Mega888,30,28/1/2025,5:05:33 PM
USRS069779,Yesti,-,50,28/1/2025,5:05:31 PM
USRC384102,Loong55,-,100,28/1/2025,5:02:03 PM
USRL327542,Jervois82,-,300,28/1/2025,4:58:22 PM
USRL385452,Jacinda,-,30,28/1/2025,4:57:41 PM
USRL327542,Jervois82,-,231.05,28/1/2025,4:52:57 PM
USRI360158,M24sg1444,-,70,28/1/2025,4:49:13 PM
USRI278450,ADVINCULA,-,30,28/1/2025,4:43:07 PM
USRS069779,Yesti,-,50,28/1/2025,4:32:40 PM
USRL385452,Jacinda,-,30,28/1/2025,4:20:10 PM
USRS136014,Mustaffa,-,30,28/1/2025,4:17:59 PM
USRN194927,Charleen,-,140,28/1/2025,4:16:59 PM
USRM260996,Phung,-,500,28/1/2025,4:05:55 PM
USRL385452,Jacinda,-,30,28/1/2025,4:01:17 PM
USRP337011,Kumaran,918Kaya,30,28/1/2025,3:46:56 PM
USRC269427,syaukat,-,50,28/1/2025,3:40:21 PM
USRL261894,Alarcon25,-,50,28/1/2025,3:35:01 PM
USRM135473,Alvin89,-,2000,28/1/2025,3:23:58 PM
USRM260996,Phung,-,500,28/1/2025,3:07:21 PM
USRF359473,Charles39,-,50,28/1/2025,2:57:36 PM
USRF000426,chongmeng,-,35,28/1/2025,2:44:04 PM
USRM260996,Phung,-,400,28/1/2025,2:35:07 PM
USRM135473,Alvin89,-,1228,28/1/2025,2:30:56 PM
USRL327542,Jervois82,-,500,28/1/2025,2:18:58 PM
USRF108987,JagPretty,-,26,28/1/2025,2:09:55 PM
USRA267333,ChrisWong,-,30,28/1/2025,2:03:31 PM
USRA267333,ChrisWong,-,30,28/1/2025,1:47:54 PM
USRX164880,SitiHadijah,-,50,28/1/2025,1:38:09 PM
USRK298086,CT4494,-,30,28/1/2025,1:37:10 PM
USRL385452,Jacinda,-,30,28/1/2025,1:36:17 PM
USRL327542,Jervois82,-,300,28/1/2025,1:33:38 PM
USRL385452,Jacinda,-,30,28/1/2025,1:26:38 PM
USRD085091,John85,-,100,28/1/2025,1:17:57 PM
USRG000452,Fauzi15,Pussy888,200,28/1/2025,1:14:39 PM
USRM260996,Phung,-,400,28/1/2025,1:12:55 PM
USRJ269513,Anbu15,-,20,28/1/2025,1:09:47 PM
USRL327542,Jervois82,-,200,28/1/2025,1:06:50 PM
USRA069456,Idah13,-,33,28/1/2025,1:05:10 PM
USRX192811,Huda18,-,50,28/1/2025,1:00:45 PM
USRK298086,CT4494,-,30,28/1/2025,12:59:56 PM
USRI278450,ADVINCULA,-,30,28/1/2025,12:55:49 PM
USRL327542,Jervois82,-,500,28/1/2025,12:49:26 PM
USRU278058,Danish18,-,30,28/1/2025,12:42:25 PM
USRL385452,Jacinda,-,30,28/1/2025,12:34:34 PM
USRL327542,Jervois82,-,500,28/1/2025,12:21:05 PM
USRD085091,John85,-,60,28/1/2025,12:17:41 PM
USRQ224864,Syaf27,-,30,28/1/2025,12:13:09 PM
USRD085091,John85,-,40,28/1/2025,12:12:39 PM
USRM260996,Phung,-,200,28/1/2025,12:11:33 PM
USRL385452,Jacinda,-,30,28/1/2025,12:09:42 PM
USRL327542,Jervois82,-,500,28/1/2025,12:05:25 PM
USRY000490,Elham,Pussy888,30,28/1/2025,12:05:20 PM
USRL385452,Jacinda,-,30,28/1/2025,12:01:26 PM
USRL327542,Jervois82,-,500,28/1/2025,11:59:28 AM
USRL261894,Alarcon25,-,50,28/1/2025,11:59:10 AM
USRE000190,Mazlan86,-,30,28/1/2025,11:46:04 AM
USRL327542,Jervois82,-,500,28/1/2025,11:45:43 AM
USRL327542,Jervois82,-,300,28/1/2025,11:31:49 AM
USRH346583,Hafiz98,-,50,28/1/2025,11:31:34 AM
USRM260996,Phung,-,200,28/1/2025,11:26:04 AM
USRN286092,Nguyen775,-,30,28/1/2025,11:25:36 AM
USRA069456,Idah13,-,35,28/1/2025,11:24:36 AM
USRN286092,Nguyen775,-,30,28/1/2025,11:14:18 AM
USRM260996,Phung,-,200,28/1/2025,11:11:11 AM
USRL327542,Jervois82,-,270.2,28/1/2025,11:00:31 AM
USRO379947,Rajan,-,20,28/1/2025,10:58:47 AM
USRO379947,Rajan,-,30,28/1/2025,10:53:53 AM
USRM260996,Phung,-,100,28/1/2025,10:51:00 AM
USRI360158,M24sg1444,-,70,28/1/2025,10:48:07 AM
USRA069456,Idah13,-,34,28/1/2025,10:43:14 AM
USRL327542,Jervois82,-,500,28/1/2025,10:42:24 AM
USRL327542,Jervois82,-,300,28/1/2025,10:18:25 AM
USRL327542,Jervois82,-,200,28/1/2025,10:12:54 AM
USRL327542,Jervois82,-,300,28/1/2025,10:03:53 AM
USRL327542,Jervois82,-,200,28/1/2025,9:44:39 AM
USRC266192,Shahidah77,-,200,28/1/2025,9:33:38 AM
USRA272783,Pandi95,-,30,28/1/2025,9:32:34 AM
USRX164880,SitiHadijah,-,50,28/1/2025,9:32:25 AM
USRA136171,adam888,-,50,28/1/2025,9:31:53 AM
USRN286092,Nguyen775,-,50,28/1/2025,9:30:53 AM
USRU278058,Danish18,-,30,28/1/2025,9:18:56 AM
USRP241920,THOLHATH,-,50,28/1/2025,9:13:53 AM
USRX164880,SitiHadijah,-,50,28/1/2025,9:12:26 AM
USRM135473,Alvin89,-,2491,28/1/2025,9:10:43 AM
USRN286092,Nguyen775,-,50,28/1/2025,9:08:52 AM
USRM000006,TanHuiLi,Pussy888,280,28/1/2025,8:21:38 AM
USRP241920,THOLHATH,-,20,28/1/2025,8:12:19 AM
USRN286092,Nguyen775,-,20,28/1/2025,8:02:44 AM
USRM371637,litha35,-,50,28/1/2025,8:00:41 AM
USRH362762,Soloman,-,50,28/1/2025,7:59:31 AM
USRC069781,Narendran,-,100,28/1/2025,7:58:39 AM
USRN286092,Nguyen775,-,30,28/1/2025,7:56:57 AM
USRM135473,Alvin89,-,1000,28/1/2025,7:51:44 AM
USRN286092,Nguyen775,-,30,28/1/2025,7:47:15 AM
USRP337011,Kumaran,918Kaya,20,28/1/2025,7:41:07 AM
USRN286092,Nguyen775,-,20,28/1/2025,7:34:51 AM
USRM371637,litha35,-,50,28/1/2025,7:32:43 AM
USRX216889,Ganthimati65,Pussy888,30,28/1/2025,7:30:38 AM
USRN194927,Charleen,-,180,28/1/2025,7:25:46 AM
USRN194927,Charleen,-,200,28/1/2025,7:17:04 AM
USRX164880,SitiHadijah,-,50,28/1/2025,7:15:51 AM
USRM135473,Alvin89,-,1500,28/1/2025,7:07:19 AM
USRN194927,Charleen,-,160,28/1/2025,7:07:10 AM
USRJ269513,Anbu15,-,50,28/1/2025,6:56:30 AM
USRS242556,Kamal5626,Mega888,50,28/1/2025,6:40:00 AM
USRX216889,Ganthimati65,Mega888,30,28/1/2025,6:33:16 AM
USRU202339,Ernie57,-,31.9,28/1/2025,6:28:25 AM
USRN194927,Charleen,-,140,28/1/2025,6:11:30 AM
USRI278450,ADVINCULA,-,30,28/1/2025,6:08:26 AM
USRN194927,Charleen,-,100,28/1/2025,5:52:33 AM
USRJ269513,Anbu15,-,50,28/1/2025,5:34:17 AM
USRN286092,Nguyen775,-,30,28/1/2025,4:19:25 AM
USRS248485,SunDram,-,120,28/1/2025,4:14:02 AM
USRI360158,M24sg1444,-,100,28/1/2025,3:59:17 AM
USRK389226,Aunla,-,20,28/1/2025,3:55:40 AM
USRT372807,Lanky,-,20,28/1/2025,3:47:18 AM
USRM135473,Alvin89,-,1000,28/1/2025,3:24:39 AM
USRN286092,Nguyen775,-,50,28/1/2025,2:26:21 AM
USRE000999,Jenny,Pussy888,50,28/1/2025,2:23:19 AM
USRY278875,Nizam43,-,35,28/1/2025,2:19:49 AM
USRB001494,angsoonkheng,Pussy888,200,28/1/2025,2:16:12 AM
USRB001494,angsoonkheng,Pussy888,300,28/1/2025,2:08:27 AM
USRU386185,Raja494,-,50,28/1/2025,1:58:17 AM
USRU386185,Raja494,-,50,28/1/2025,1:51:07 AM
USRQ132895,Sobahan,Mega888,30,28/1/2025,1:42:47 AM
USRJ269513,Anbu15,-,50,28/1/2025,1:42:42 AM
USRG227301,Hanhan41,-,50,28/1/2025,1:38:33 AM
USRU386185,Raja494,-,50,28/1/2025,1:26:36 AM
USRO379947,Rajan,-,50,28/1/2025,1:26:03 AM
USRU386185,Raja494,-,50,28/1/2025,1:06:36 AM
USRF359473,Charles39,-,20,28/1/2025,1:01:49 AM
USRU386185,Raja494,-,50,28/1/2025,12:58:03 AM
USRG121258,Kishen,Mega888,320,28/1/2025,12:55:13 AM
USRO379947,Rajan,-,50,28/1/2025,12:51:26 AM
USRB001494,angsoonkheng,Pussy888,200,28/1/2025,12:47:25 AM
USRO287975,Humba70,-,100,28/1/2025,12:47:13 AM
USRK298086,CT4494,-,30,28/1/2025,12:46:19 AM
USRE001201,Fazy123,Pussy888,30,28/1/2025,12:43:13 AM
USRF292023,shazyrin,-,30,28/1/2025,12:40:33 AM
USRJ269513,Anbu15,-,50,28/1/2025,12:36:20 AM
USRE001201,Fazy123,Pussy888,30,28/1/2025,12:29:59 AM
USRA272783,Pandi95,-,30,28/1/2025,12:25:35 AM
USRV226043,Aziq,-,70,28/1/2025,12:23:06 AM
USRM215878,Hailfahmi52,-,20,28/1/2025,12:19:13 AM
USRK298086,CT4494,-,40,28/1/2025,12:16:45 AM
USRB001494,angsoonkheng,Pussy888,100,28/1/2025,12:16:08 AM
USRE001201,Fazy123,Pussy888,30,28/1/2025,12:09:03 AM
USRA166716,Yanrui91,-,100,28/1/2025,12:01:59 AM
USRF000426,chongmeng,-,40,27/1/2025,11:55:49 PM
USRM215878,Hailfahmi52,-,30,27/1/2025,11:46:44 PM
USRR332794,Vimalan,-,50,27/1/2025,11:39:19 PM
USRM260996,Phung,-,100,27/1/2025,11:35:49 PM
USRF000426,chongmeng,-,30,27/1/2025,11:35:15 PM
USRM215878,Hailfahmi52,-,40,27/1/2025,11:25:24 PM
USRI278450,ADVINCULA,-,30,27/1/2025,11:12:45 PM
USRL001909,Filzalita,-,40,27/1/2025,11:08:54 PM
USRA166716,Yanrui91,-,100,27/1/2025,11:05:30 PM
USRI278450,ADVINCULA,-,30,27/1/2025,11:02:10 PM
USRL085404,EL6462,-,150,27/1/2025,10:59:37 PM
USRE001201,Fazy123,Pussy888,30,27/1/2025,10:46:35 PM
USRL385452,Jacinda,-,30,27/1/2025,10:42:18 PM
USRA267333,ChrisWong,-,30,27/1/2025,10:42:11 PM
USRS136014,Mustaffa,-,30,27/1/2025,10:40:44 PM
USRL261894,Alarcon25,-,40,27/1/2025,10:38:53 PM
USRV309543,agunners,-,88,27/1/2025,10:38:32 PM
USRR332794,Vimalan,-,60,27/1/2025,10:35:56 PM
USRL385452,Jacinda,-,30,27/1/2025,10:33:18 PM
USRA267333,ChrisWong,-,30,27/1/2025,10:28:58 PM
USRL085404,EL6462,-,150,27/1/2025,10:27:32 PM
USRL385452,Jacinda,-,30,27/1/2025,10:25:01 PM
USRJ269513,Anbu15,-,50,27/1/2025,10:24:12 PM
USRG000073,Remy39,-,30,27/1/2025,10:12:21 PM
USRI278450,ADVINCULA,-,30,27/1/2025,10:09:10 PM
USRD085091,John85,-,36,27/1/2025,10:05:03 PM
USRT110070,SAPIE,100PlusNonApi,30,27/1/2025,9:58:32 PM
USRP251008,m24sgtest001,-,30,27/1/2025,9:58:01 PM
USRP330290,Ash99,-,70,27/1/2025,9:55:24 PM
USRO379947,Rajan,-,50,27/1/2025,9:54:24 PM
USRL327542,Jervois82,-,500,27/1/2025,9:51:35 PM
USRO379947,Rajan,-,70,27/1/2025,9:48:55 PM
USRU386185,Raja494,-,50,27/1/2025,9:41:01 PM
USRL327542,Jervois82,-,500,27/1/2025,9:39:02 PM
USRG121258,Kishen,Mega888,263,27/1/2025,9:37:17 PM
USRL261894,Alarcon25,-,50,27/1/2025,9:34:56 PM
USRL385452,Jacinda,-,30,27/1/2025,9:26:26 PM
USRL327542,Jervois82,-,300,27/1/2025,9:23:02 PM
USRD085091,John85,-,120,27/1/2025,9:21:16 PM
USRO379947,Rajan,-,50,27/1/2025,9:17:11 PM
USRX164880,SitiHadijah,-,50,27/1/2025,9:08:16 PM
USRU386185,Raja494,-,50,27/1/2025,9:06:51 PM
USRL327542,Jervois82,-,225.52,27/1/2025,9:05:45 PM
USRO379947,Rajan,-,50,27/1/2025,9:00:39 PM
USRL327542,Jervois82,-,300,27/1/2025,8:58:21 PM
USRL327542,Jervois82,-,200,27/1/2025,8:52:39 PM
USRK389226,Aunla,-,20,27/1/2025,8:52:34 PM
USRO379947,Rajan,-,55,27/1/2025,8:47:45 PM
USRP337011,Kumaran,918Kaya,30,27/1/2025,8:46:55 PM
USRL385452,Jacinda,-,30,27/1/2025,8:45:02 PM
USRU287281,Veni,Pussy888,20,27/1/2025,8:43:16 PM
USRH002110,Tharshini,-,56,27/1/2025,8:27:52 PM
USRO379947,Rajan,-,50,27/1/2025,8:27:00 PM
USRJ269513,Anbu15,-,100,27/1/2025,8:22:08 PM
USRU194177,YongChao,-,200,27/1/2025,7:54:19 PM
USRL085404,EL6462,-,100,27/1/2025,7:43:17 PM
USRM135473,Alvin89,-,1700,27/1/2025,7:42:43 PM
USRL085404,EL6462,-,85,27/1/2025,7:34:57 PM
USRZ286634,Maslinda26,-,30,27/1/2025,7:33:44 PM
USRJ269513,Anbu15,-,100,27/1/2025,7:10:26 PM
USRU278058,Danish18,-,30,27/1/2025,7:05:36 PM
USRH346583,Hafiz98,-,40,27/1/2025,6:56:05 PM
USRL327542,Jervois82,-,500,27/1/2025,6:47:51 PM
USRL327542,Jervois82,-,500,27/1/2025,6:36:29 PM
USRS226822,mimie89,-,50,27/1/2025,6:33:03 PM
USRU278058,Danish18,-,30,27/1/2025,6:32:50 PM
USRN259660,TrumanYeo,-,30,27/1/2025,6:31:04 PM
USRL327542,Jervois82,-,500,27/1/2025,6:29:39 PM
USRQ001626,Ibrahim,-,30,27/1/2025,6:25:14 PM
USRA267333,ChrisWong,-,40,27/1/2025,6:20:47 PM
USRU278058,Danish18,-,30,27/1/2025,6:18:22 PM
USRK389226,Aunla,-,20,27/1/2025,6:12:08 PM
USRX383187,Jaiveen22,-,30,27/1/2025,6:12:04 PM
USRL327542,Jervois82,-,500,27/1/2025,6:09:18 PM
USRL385452,Jacinda,-,30,27/1/2025,6:08:07 PM
USRL261894,Alarcon25,-,50,27/1/2025,6:00:10 PM
USRL327542,Jervois82,-,300,27/1/2025,5:58:38 PM
USRM135473,Alvin89,-,1478,27/1/2025,5:57:40 PM
USRF359473,Charles39,-,50,27/1/2025,5:55:52 PM
USRL327542,Jervois82,-,200,27/1/2025,5:48:34 PM
USRL327542,Jervois82,-,300,27/1/2025,5:32:03 PM
USRJ269513,Anbu15,-,50,27/1/2025,5:28:50 PM
USRI360158,M24sg1444,-,100,27/1/2025,5:21:14 PM
USRL327542,Jervois82,-,300,27/1/2025,5:20:13 PM
USRX125017,Nicholas25,-,50,27/1/2025,5:19:30 PM
USRL327542,Jervois82,-,300,27/1/2025,5:12:18 PM
USRL327542,Jervois82,-,284.33,27/1/2025,5:02:23 PM
USRQ132895,Sobahan,Mega888,50,27/1/2025,4:46:56 PM
USRP241920,THOLHATH,-,20,27/1/2025,4:43:43 PM
USRP337011,Kumaran,918Kaya,20,27/1/2025,4:41:12 PM
USRA267333,ChrisWong,-,30,27/1/2025,4:32:57 PM
